"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"06/09/2025";"2100";"11,4";"12,3";"11,4";"94,0";"94,0";"90,0";"10,4";"10,8";"10,3";"905,8";"906,0";"905,3";"4,3";"89,0";"7,8";"74,80";"0,0"
"06/09/2025";"2200";"10,5";"11,4";"10,5";"96,0";"97,0";"94,0";"10,0";"10,4";"10,0";"906,0";"906,2";"905,8";"5,4";"77,0";"9,0";"2,00";"0,0"
"06/09/2025";"2300";"10,4";"10,5";"10,4";"96,0";"96,0";"96,0";"9,8";"10,0";"9,8";"906,4";"906,4";"906,0";"5,2";"80,0";"9,2";"";"0,0"
"07/09/2025";"0000";"10,3";"10,6";"10,3";"92,0";"96,0";"92,0";"9,1";"9,8";"9,1";"906,5";"906,7";"906,3";"6,7";"69,0";"9,9";"";"0,0"
"07/09/2025";"0100";"10,1";"10,4";"10,1";"90,0";"92,0";"90,0";"8,6";"9,1";"8,6";"906,6";"906,7";"906,3";"6,6";"66,0";"10,7";"";"0,0"
"07/09/2025";"0200";"9,9";"10,1";"9,9";"91,0";"91,0";"90,0";"8,5";"8,6";"8,5";"907,0";"907,1";"906,5";"5,1";"62,0";"10,7";"";"0,0"
"07/09/2025";"0300";"9,3";"9,9";"9,3";"91,0";"92,0";"91,0";"8,0";"8,5";"8,0";"906,7";"907,1";"906,7";"6,6";"72,0";"9,9";"";"0,0"
"07/09/2025";"0400";"9,1";"9,3";"9,1";"91,0";"91,0";"91,0";"7,7";"8,0";"7,7";"906,8";"907,0";"906,7";"6,2";"69,0";"9,9";"";"0,0"
"07/09/2025";"0500";"8,9";"9,2";"8,9";"91,0";"91,0";"90,0";"7,5";"7,7";"7,5";"906,3";"906,8";"906,2";"5,5";"66,0";"10,0";"";"0,0"
"07/09/2025";"0600";"8,6";"8,9";"8,6";"92,0";"92,0";"91,0";"7,4";"7,5";"7,4";"905,8";"906,3";"905,8";"5,1";"74,0";"9,5";"";"0,0"
"07/09/2025";"0700";"8,4";"8,6";"8,4";"93,0";"93,0";"92,0";"7,3";"7,4";"7,3";"905,5";"905,9";"905,5";"5,0";"80,0";"8,0";"";"0,0"
"07/09/2025";"0800";"8,7";"8,7";"8,4";"92,0";"93,0";"92,0";"7,4";"7,4";"7,2";"905,7";"905,7";"905,4";"5,9";"63,0";"8,5";"";"0,0"
"07/09/2025";"0900";"8,8";"8,8";"8,7";"91,0";"92,0";"91,0";"7,5";"7,5";"7,4";"906,2";"906,2";"905,7";"5,2";"69,0";"8,5";"0,10";"0,0"
"07/09/2025";"1000";"9,0";"9,0";"8,8";"91,0";"91,0";"91,0";"7,6";"7,6";"7,4";"906,7";"906,8";"906,2";"5,7";"74,0";"8,7";"10,40";"0,0"
"07/09/2025";"1100";"9,6";"9,6";"9,0";"90,0";"91,0";"90,0";"8,0";"8,1";"7,6";"907,4";"907,4";"906,7";"5,9";"67,0";"9,2";"171,00";"0,0"
"07/09/2025";"1200";"10,4";"10,5";"9,6";"88,0";"90,0";"87,0";"8,4";"8,6";"8,0";"908,2";"908,2";"907,4";"5,7";"66,0";"9,0";"393,60";"0,0"
"07/09/2025";"1300";"11,5";"11,5";"10,3";"86,0";"88,0";"85,0";"9,3";"9,4";"8,3";"908,1";"908,4";"908,1";"6,4";"64,0";"9,7";"866,50";"0,0"
"07/09/2025";"1400";"13,3";"13,3";"11,5";"84,0";"87,0";"83,0";"10,6";"10,6";"9,3";"908,0";"908,2";"907,9";"5,8";"56,0";"10,2";"1297,60";"0,0"
"07/09/2025";"1500";"14,0";"14,2";"13,1";"81,0";"84,0";"80,0";"10,8";"11,2";"10,1";"907,3";"908,0";"907,3";"7,0";"53,0";"9,7";"1601,10";"0,0"
"07/09/2025";"1600";"14,5";"14,9";"13,9";"81,0";"82,0";"79,0";"11,2";"11,8";"10,5";"906,1";"907,3";"906,1";"6,1";"58,0";"9,5";"1731,10";"0,0"
"07/09/2025";"1700";"14,3";"14,9";"14,2";"81,0";"82,0";"80,0";"11,1";"11,7";"11,0";"905,1";"906,2";"905,1";"6,6";"51,0";"8,8";"1221,00";"0,0"
"07/09/2025";"1800";"14,0";"14,7";"14,0";"83,0";"83,0";"80,0";"11,2";"11,7";"11,1";"905,0";"905,1";"904,9";"5,8";"38,0";"8,9";"835,90";"0,0"
"07/09/2025";"1900";"13,9";"14,0";"13,7";"85,0";"85,0";"83,0";"11,3";"11,6";"11,0";"904,9";"905,0";"904,7";"4,0";"58,0";"8,2";"380,50";"0,0"
"07/09/2025";"2000";"13,8";"13,9";"13,8";"86,0";"86,0";"84,0";"11,5";"11,5";"11,1";"904,6";"904,9";"904,6";"4,3";"63,0";"7,7";"248,90";"0,0"
"07/09/2025";"2100";"13,0";"13,8";"13,0";"89,0";"89,0";"86,0";"11,2";"11,5";"11,2";"905,0";"905,1";"904,6";"3,9";"88,0";"7,0";"97,30";"0,0"
"07/09/2025";"2200";"12,0";"13,0";"12,0";"92,0";"92,0";"89,0";"10,8";"11,2";"10,8";"905,6";"905,7";"905,0";"3,9";"81,0";"6,7";"0,70";"0,0"
"07/09/2025";"2300";"11,8";"12,0";"11,7";"94,0";"94,0";"92,0";"10,8";"10,8";"10,7";"906,7";"906,7";"905,6";"3,0";"85,0";"5,3";"";"0,0"
"08/09/2025";"0000";"11,9";"12,0";"11,8";"94,0";"94,0";"93,0";"10,9";"11,0";"10,8";"906,8";"906,8";"906,5";"3,3";"95,0";"5,5";"";"0,0"
"08/09/2025";"0100";"11,8";"11,9";"11,7";"94,0";"94,0";"93,0";"10,8";"10,9";"10,7";"907,2";"907,2";"906,8";"4,4";"68,0";"7,0";"";"0,0"
"08/09/2025";"0200";"11,6";"11,8";"11,6";"95,0";"95,0";"93,0";"10,9";"10,9";"10,8";"907,3";"907,3";"907,2";"4,2";"78,0";"6,8";"";"0,2"
"08/09/2025";"0300";"11,1";"11,6";"11,1";"98,0";"98,0";"95,0";"10,8";"10,9";"10,7";"905,9";"907,3";"905,9";"5,4";"101,0";"7,7";"";"0,8"
"08/09/2025";"0400";"11,0";"11,1";"11,0";"98,0";"98,0";"98,0";"10,7";"10,8";"10,7";"905,9";"906,1";"905,6";"4,1";"113,0";"7,3";"";"0,4"
"08/09/2025";"0500";"10,8";"11,0";"10,8";"98,0";"99,0";"98,0";"10,6";"10,7";"10,6";"904,9";"906,1";"904,9";"4,0";"103,0";"6,4";"";"0,8"
"08/09/2025";"0600";"10,9";"10,9";"10,8";"98,0";"99,0";"98,0";"10,7";"10,7";"10,6";"904,6";"904,9";"904,4";"4,5";"96,0";"8,0";"";"0,0"
"08/09/2025";"0700";"11,0";"11,0";"10,9";"98,0";"98,0";"98,0";"10,7";"10,7";"10,7";"903,7";"904,6";"903,7";"4,8";"93,0";"7,3";"";"0,2"
"08/09/2025";"0800";"11,3";"11,3";"11,0";"98,0";"98,0";"98,0";"11,0";"11,0";"10,8";"904,4";"904,4";"903,6";"4,2";"87,0";"8,1";"";"0,4"
"08/09/2025";"0900";"11,1";"11,3";"11,1";"99,0";"99,0";"98,0";"10,9";"11,1";"10,9";"905,3";"905,5";"904,4";"3,8";"115,0";"6,2";"";"2,2"
"08/09/2025";"1000";"11,0";"11,2";"11,0";"98,0";"99,0";"98,0";"10,8";"10,9";"10,8";"905,0";"905,5";"904,9";"6,4";"86,0";"8,6";"2,50";"2,8"
"08/09/2025";"1100";"11,3";"11,3";"11,0";"98,0";"98,0";"98,0";"11,0";"11,0";"10,8";"905,7";"905,7";"905,0";"6,1";"88,0";"9,4";"42,20";"2,6"
"08/09/2025";"1200";"11,9";"11,9";"11,3";"97,0";"98,0";"97,0";"11,4";"11,5";"11,0";"905,2";"905,8";"905,0";"6,4";"91,0";"10,2";"298,20";"0,0"
"08/09/2025";"1300";"13,5";"13,7";"11,9";"92,0";"97,0";"92,0";"12,2";"12,6";"11,5";"905,1";"905,5";"905,0";"5,0";"86,0";"10,0";"987,80";"0,2"
"08/09/2025";"1400";"13,6";"13,6";"13,0";"91,0";"93,0";"91,0";"12,2";"12,3";"11,8";"903,8";"905,3";"903,8";"8,1";"82,0";"12,5";"721,40";"0,0"
"08/09/2025";"1500";"14,1";"15,4";"13,4";"88,0";"92,0";"86,0";"12,3";"13,7";"12,0";"903,0";"903,9";"902,9";"9,1";"60,0";"14,4";"1387,30";"0,0"
"08/09/2025";"1600";"14,5";"15,6";"14,0";"89,0";"92,0";"86,0";"12,6";"13,5";"12,2";"901,4";"903,0";"901,3";"7,5";"63,0";"13,3";"1832,00";"0,2"
"08/09/2025";"1700";"15,7";"16,0";"14,4";"89,0";"93,0";"89,0";"13,8";"14,4";"12,7";"900,5";"903,0";"900,2";"6,5";"70,0";"12,6";"1263,20";"0,2"
"08/09/2025";"1800";"16,4";"16,8";"15,6";"91,0";"91,0";"89,0";"14,8";"15,3";"13,8";"899,2";"900,9";"899,1";"5,5";"84,0";"10,7";"788,40";"0,2"
"08/09/2025";"1900";"16,1";"16,5";"16,0";"92,0";"92,0";"88,0";"14,8";"14,8";"14,1";"899,1";"900,2";"899,1";"5,3";"73,0";"8,1";"235,90";"0,4"
"08/09/2025";"2000";"15,5";"16,3";"15,5";"93,0";"94,0";"89,0";"14,4";"15,0";"14,4";"898,6";"899,1";"898,6";"5,8";"98,0";"9,6";"313,80";"0,0"
"08/09/2025";"2100";"15,2";"15,5";"15,2";"94,0";"95,0";"93,0";"14,2";"14,5";"14,2";"898,3";"898,6";"898,1";"5,2";"85,0";"9,2";"168,20";"0,0"
"08/09/2025";"2200";"14,6";"15,2";"14,6";"95,0";"96,0";"94,0";"13,9";"14,2";"13,8";"899,1";"899,2";"898,3";"3,7";"103,0";"7,6";"3,50";"0,0"
"08/09/2025";"2300";"14,2";"14,6";"14,1";"97,0";"97,0";"95,0";"13,7";"13,9";"13,6";"898,7";"899,1";"898,6";"4,8";"88,0";"7,9";"";"0,0"
"09/09/2025";"0000";"14,4";"14,4";"14,1";"97,0";"97,0";"97,0";"13,9";"13,9";"13,7";"897,7";"898,7";"897,7";"5,4";"92,0";"7,7";"";"0,0"
"09/09/2025";"0100";"14,9";"14,9";"14,4";"96,0";"97,0";"96,0";"14,3";"14,3";"13,9";"898,3";"898,3";"897,3";"1,6";"288,0";"7,9";"";"0,0"
"09/09/2025";"0200";"15,2";"16,3";"14,9";"96,0";"96,0";"93,0";"14,5";"15,3";"14,3";"898,6";"899,2";"898,2";"1,4";"198,0";"7,4";"";"0,4"
"09/09/2025";"0300";"14,3";"15,3";"14,3";"98,0";"98,0";"96,0";"14,0";"14,7";"14,0";"899,3";"899,6";"898,6";"2,4";"224,0";"5,7";"";"4,4"
"09/09/2025";"0400";"14,3";"14,4";"14,2";"98,0";"98,0";"98,0";"14,1";"14,1";"13,9";"899,4";"899,8";"899,2";"2,3";"305,0";"5,7";"";"7,2"
"09/09/2025";"0500";"14,5";"14,5";"14,3";"98,0";"98,0";"98,0";"14,3";"14,3";"14,0";"899,2";"899,5";"898,9";"2,5";"312,0";"5,9";"";"3,6"
"09/09/2025";"0600";"14,8";"14,8";"14,5";"98,0";"98,0";"98,0";"14,5";"14,5";"14,3";"898,8";"899,2";"898,3";"2,9";"308,0";"7,0";"";"4,0"
"09/09/2025";"0700";"14,4";"14,8";"14,4";"98,0";"99,0";"98,0";"14,1";"14,6";"14,1";"897,1";"898,8";"896,7";"2,3";"304,0";"6,5";"";"1,6"
"09/09/2025";"0800";"14,1";"14,4";"14,1";"93,0";"98,0";"93,0";"13,0";"14,1";"13,0";"897,1";"897,2";"896,9";"3,8";"302,0";"7,6";"";"0,0"
"09/09/2025";"0900";"13,9";"14,1";"13,7";"96,0";"96,0";"93,0";"13,2";"13,2";"12,8";"897,4";"897,5";"896,8";"3,7";"294,0";"7,6";"";"0,0"
"09/09/2025";"1000";"13,0";"14,1";"13,0";"96,0";"97,0";"96,0";"12,5";"13,6";"12,5";"898,0";"898,3";"897,3";"3,5";"277,0";"9,3";"6,20";"0,0"
"09/09/2025";"1100";"12,3";"13,0";"12,3";"97,0";"97,0";"96,0";"11,9";"12,4";"11,9";"899,8";"899,8";"898,0";"4,2";"279,0";"11,1";"57,80";"0,0"
"09/09/2025";"1200";"12,5";"12,5";"12,0";"97,0";"97,0";"96,0";"12,0";"12,0";"11,6";"900,1";"900,3";"899,7";"2,6";"278,0";"11,3";"277,60";"1,4"
"09/09/2025";"1300";"12,8";"13,0";"12,4";"92,0";"97,0";"92,0";"11,5";"12,3";"11,4";"901,1";"901,1";"900,1";"5,4";"278,0";"10,2";"795,60";"0,0"
"09/09/2025";"1400";"13,6";"13,6";"12,7";"92,0";"93,0";"91,0";"12,2";"12,2";"11,5";"901,8";"901,8";"901,1";"3,9";"270,0";"10,2";"1068,50";"0,0"
"09/09/2025";"1500";"14,4";"15,1";"13,4";"78,0";"92,0";"73,0";"10,6";"13,0";"10,1";"902,0";"902,1";"901,7";"4,2";"273,0";"10,4";"1832,70";"0,0"
"09/09/2025";"1600";"16,0";"16,0";"14,4";"67,0";"78,0";"64,0";"9,9";"11,2";"8,8";"901,9";"902,0";"901,9";"4,6";"274,0";"10,7";"3112,80";"0,0"
"09/09/2025";"1700";"16,7";"16,9";"15,8";"55,0";"67,0";"55,0";"7,5";"10,3";"7,5";"901,7";"901,9";"901,7";"4,4";"273,0";"12,1";"3177,00";"0,0"
"09/09/2025";"1800";"16,5";"17,0";"16,3";"52,0";"58,0";"50,0";"6,7";"8,2";"6,0";"901,6";"901,7";"901,3";"3,9";"267,0";"11,4";"2723,80";"0,0"
"09/09/2025";"1900";"16,6";"17,1";"16,5";"53,0";"55,0";"51,0";"6,8";"8,0";"6,4";"902,0";"902,1";"901,6";"5,4";"277,0";"10,2";"2089,20";"0,0"
"09/09/2025";"2000";"16,3";"16,9";"16,2";"59,0";"59,0";"53,0";"8,2";"8,5";"7,0";"902,6";"902,6";"902,0";"3,6";"278,0";"10,1";"1272,10";"0,0"
"09/09/2025";"2100";"14,6";"16,3";"14,6";"64,0";"65,0";"57,0";"7,9";"8,2";"7,7";"902,9";"903,0";"902,5";"2,7";"275,0";"7,1";"428,20";"0,0"
"09/09/2025";"2200";"13,1";"14,6";"12,9";"73,0";"73,0";"64,0";"8,3";"8,3";"7,9";"903,7";"903,7";"902,9";"1,0";"285,0";"6,0";"6,40";"0,0"
"09/09/2025";"2300";"11,8";"13,1";"11,8";"79,0";"79,0";"72,0";"8,2";"8,4";"8,1";"904,4";"904,4";"903,7";"1,1";"239,0";"3,5";"";"0,0"
"10/09/2025";"0000";"11,3";"11,8";"11,3";"79,0";"80,0";"79,0";"7,9";"8,4";"7,9";"905,0";"905,0";"904,4";"1,4";"260,0";"4,4";"";"0,0"
"10/09/2025";"0100";"11,5";"11,5";"10,7";"78,0";"82,0";"78,0";"7,8";"8,1";"7,7";"905,3";"905,3";"905,0";"1,6";"247,0";"4,6";"";"0,0"
"10/09/2025";"0200";"11,1";"11,5";"10,9";"79,0";"79,0";"77,0";"7,5";"7,7";"7,3";"904,9";"905,4";"904,9";"1,4";"252,0";"4,8";"";"0,0"
"10/09/2025";"0300";"10,7";"11,2";"10,6";"81,0";"81,0";"78,0";"7,5";"7,7";"7,3";"904,6";"904,9";"904,6";"1,1";"231,0";"3,5";"";"0,0"
"10/09/2025";"0400";"9,8";"10,7";"9,8";"86,0";"86,0";"81,0";"7,5";"7,7";"7,2";"904,2";"904,6";"904,2";"0,7";"285,0";"2,3";"";"0,0"
"10/09/2025";"0500";"9,4";"9,8";"8,7";"88,0";"91,0";"85,0";"7,6";"7,6";"6,7";"904,0";"904,3";"904,0";"0,9";"298,0";"2,0";"";"0,0"
"10/09/2025";"0600";"9,5";"10,2";"9,3";"87,0";"88,0";"85,0";"7,4";"7,8";"7,3";"903,4";"904,0";"903,4";"0,8";"306,0";"2,2";"";"0,0"
"10/09/2025";"0700";"9,1";"9,5";"9,1";"89,0";"89,0";"87,0";"7,4";"7,6";"7,4";"903,7";"903,8";"903,4";"0,6";"292,0";"1,2";"";"0,0"
"10/09/2025";"0800";"9,0";"9,7";"8,9";"91,0";"91,0";"88,0";"7,5";"8,0";"7,3";"903,7";"903,8";"903,6";"0,3";"169,0";"1,0";"";"0,0"
"10/09/2025";"0900";"7,6";"9,0";"6,3";"97,0";"97,0";"90,0";"7,2";"7,5";"5,7";"904,1";"904,1";"903,7";"1,1";"118,0";"1,3";"";"0,0"
"10/09/2025";"1000";"6,9";"7,6";"6,6";"97,0";"97,0";"96,0";"6,5";"7,2";"6,1";"904,8";"904,8";"904,1";"2,4";"116,0";"2,6";"35,80";"0,0"
"10/09/2025";"1100";"9,8";"9,8";"6,9";"91,0";"97,0";"91,0";"8,4";"8,5";"6,5";"905,4";"905,4";"904,8";"2,0";"117,0";"2,8";"683,50";"0,0"
"10/09/2025";"1200";"13,1";"13,2";"9,8";"74,0";"92,0";"74,0";"8,6";"9,8";"8,3";"905,7";"905,8";"905,4";"1,2";"112,0";"2,9";"1537,40";"0,0"
"10/09/2025";"1300";"15,5";"15,5";"13,1";"68,0";"76,0";"63,0";"9,6";"9,6";"6,9";"905,7";"905,8";"905,7";"1,1";"90,0";"2,7";"2325,90";"0,0"
"10/09/2025";"1400";"17,8";"18,6";"15,2";"52,0";"67,0";"44,0";"7,9";"9,5";"5,5";"905,3";"905,7";"905,2";"1,1";"77,0";"3,2";"2940,20";"0,0"
"10/09/2025";"1500";"19,7";"19,7";"17,3";"51,0";"55,0";"41,0";"9,2";"9,2";"4,9";"904,8";"905,3";"904,7";"1,6";"353,0";"3,2";"3357,00";"0,0"
"10/09/2025";"1600";"20,7";"20,7";"18,9";"36,0";"50,0";"33,0";"5,2";"8,5";"3,6";"903,9";"904,9";"903,9";"1,4";"111,0";"3,4";"3492,40";"0,0"
"10/09/2025";"1700";"22,1";"22,2";"20,7";"29,0";"40,0";"18,0";"3,3";"7,1";"-2,4";"903,3";"903,9";"903,3";"1,8";"331,0";"3,6";"3388,10";"0,0"
"10/09/2025";"1800";"22,7";"22,8";"21,7";"34,0";"43,0";"22,0";"6,1";"8,8";"-0,6";"902,8";"903,3";"902,8";"0,6";"248,0";"4,0";"2848,20";"0,0"
"10/09/2025";"1900";"22,3";"24,2";"22,2";"41,0";"43,0";"31,0";"8,6";"9,4";"5,2";"902,8";"902,9";"902,7";"1,5";"337,0";"2,9";"2152,40";"0,0"
"10/09/2025";"2000";"21,5";"23,9";"21,5";"43,0";"46,0";"33,0";"8,3";"10,6";"5,2";"902,9";"902,9";"902,7";"1,6";"89,0";"3,1";"1305,00";"0,0"
"10/09/2025";"2100";"19,0";"22,7";"19,0";"52,0";"52,0";"38,0";"8,9";"10,4";"5,9";"903,4";"903,4";"902,9";"3,3";"182,0";"5,7";"457,70";"0,0"
"10/09/2025";"2200";"17,0";"19,0";"16,9";"60,0";"60,0";"52,0";"9,2";"9,3";"8,8";"903,8";"903,8";"903,4";"2,7";"121,0";"5,1";"8,20";"0,0"
"10/09/2025";"2300";"15,9";"17,0";"15,8";"58,0";"62,0";"56,0";"7,8";"9,3";"7,2";"904,4";"904,4";"903,8";"2,8";"96,0";"4,0";"";"0,0"
"11/09/2025";"0000";"15,4";"16,0";"15,4";"52,0";"61,0";"52,0";"5,7";"8,1";"5,7";"904,7";"904,8";"904,4";"3,9";"68,0";"5,0";"";"0,0"
"11/09/2025";"0100";"14,2";"15,6";"14,0";"65,0";"65,0";"49,0";"7,8";"7,8";"4,7";"904,8";"904,9";"904,6";"4,7";"61,0";"7,1";"";"0,0"
"11/09/2025";"0200";"13,8";"14,3";"13,6";"73,0";"73,0";"65,0";"9,0";"9,0";"7,8";"904,9";"904,9";"904,8";"4,7";"58,0";"7,7";"";"0,0"
"11/09/2025";"0300";"11,6";"13,8";"11,5";"78,0";"79,0";"71,0";"7,9";"9,0";"7,9";"905,1";"905,2";"904,9";"3,7";"84,0";"6,4";"";"0,0"
"11/09/2025";"0400";"11,3";"12,2";"11,2";"72,0";"78,0";"70,0";"6,5";"7,9";"6,5";"904,8";"905,1";"904,8";"3,9";"74,0";"5,8";"";"0,0"
"11/09/2025";"0500";"11,5";"12,7";"11,3";"69,0";"72,0";"64,0";"5,9";"6,4";"5,9";"904,7";"904,9";"904,6";"2,6";"66,0";"5,3";"";"0,0"
"11/09/2025";"0600";"9,1";"11,5";"9,0";"84,0";"84,0";"69,0";"6,4";"6,6";"5,7";"904,3";"904,8";"904,3";"3,1";"97,0";"4,1";"";"0,0"
"11/09/2025";"0700";"8,2";"9,5";"7,9";"92,0";"93,0";"82,0";"7,1";"7,1";"6,4";"904,2";"904,5";"904,1";"2,8";"130,0";"4,1";"";"0,0"
"11/09/2025";"0800";"7,6";"8,2";"7,6";"94,0";"94,0";"92,0";"6,7";"7,0";"6,6";"904,3";"904,3";"904,1";"2,5";"112,0";"3,5";"";"0,0"
"11/09/2025";"0900";"7,9";"8,0";"7,3";"91,0";"95,0";"91,0";"6,6";"6,9";"6,5";"904,3";"904,3";"904,2";"2,6";"53,0";"3,8";"";"0,0"
"11/09/2025";"1000";"7,9";"8,0";"7,2";"92,0";"94,0";"91,0";"6,7";"6,7";"6,3";"904,7";"904,8";"904,3";"2,3";"114,0";"4,0";"49,30";"0,0"
"11/09/2025";"1100";"12,3";"12,3";"7,9";"80,0";"92,0";"78,0";"8,9";"8,9";"6,6";"905,1";"905,1";"904,7";"0,7";"78,0";"3,2";"641,80";"0,0"
"11/09/2025";"1200";"18,5";"18,6";"12,1";"56,0";"81,0";"56,0";"9,6";"12,5";"8,6";"905,0";"905,2";"905,0";"0,8";"346,0";"2,3";"1476,30";"0,0"
"11/09/2025";"1300";"20,1";"20,1";"18,5";"48,0";"60,0";"43,0";"8,7";"10,3";"6,4";"905,3";"905,6";"905,0";"2,2";"283,0";"5,2";"2264,90";"0,0"
"11/09/2025";"1400";"21,2";"21,2";"20,0";"47,0";"51,0";"42,0";"9,4";"9,8";"7,3";"905,4";"905,4";"905,0";"3,4";"275,0";"6,6";"2877,50";"0,0"
"11/09/2025";"1500";"21,0";"21,4";"20,8";"43,0";"48,0";"40,0";"7,9";"9,3";"7,0";"905,2";"905,5";"905,2";"2,5";"234,0";"8,9";"3285,30";"0,0"
"11/09/2025";"1600";"22,0";"22,3";"20,8";"45,0";"50,0";"40,0";"9,7";"10,9";"6,8";"904,5";"905,2";"904,5";"2,0";"265,0";"5,9";"3398,40";"0,0"
"11/09/2025";"1700";"22,8";"22,8";"21,8";"45,0";"51,0";"40,0";"10,3";"11,3";"8,1";"903,8";"904,5";"903,8";"2,3";"305,0";"4,6";"3216,60";"0,0"
"11/09/2025";"1800";"22,8";"23,2";"22,2";"43,0";"45,0";"36,0";"9,6";"10,1";"6,9";"903,4";"903,8";"903,4";"1,9";"254,0";"5,6";"2695,50";"0,0"
"11/09/2025";"1900";"22,4";"23,1";"22,0";"37,0";"45,0";"36,0";"7,2";"10,1";"6,9";"903,6";"903,7";"903,4";"3,1";"279,0";"6,0";"1968,20";"0,0"
"11/09/2025";"2000";"21,4";"22,5";"21,4";"45,0";"46,0";"36,0";"8,8";"9,7";"6,7";"904,0";"904,0";"903,6";"2,3";"274,0";"6,1";"1128,30";"0,0"
"11/09/2025";"2100";"19,5";"21,6";"19,5";"49,0";"49,0";"42,0";"8,4";"9,4";"7,7";"904,3";"904,3";"904,0";"1,7";"283,0";"4,5";"415,50";"0,0"
"11/09/2025";"2200";"18,1";"19,5";"18,1";"56,0";"56,0";"49,0";"9,1";"9,1";"8,4";"904,7";"904,7";"904,3";"0,9";"265,0";"4,4";"3,30";"0,0"
"11/09/2025";"2300";"17,3";"18,4";"17,3";"59,0";"59,0";"55,0";"9,3";"9,5";"9,2";"905,1";"905,1";"904,7";"2,3";"208,0";"4,1";"";"0,0"
"12/09/2025";"0000";"15,9";"17,4";"15,9";"63,0";"63,0";"59,0";"8,9";"9,5";"8,9";"905,3";"905,3";"905,1";"4,4";"185,0";"6,3";"";"0,0"
"12/09/2025";"0100";"14,4";"16,2";"14,2";"69,0";"71,0";"61,0";"8,8";"9,1";"8,5";"905,7";"905,8";"905,3";"3,9";"155,0";"6,8";"";"0,0"
"12/09/2025";"0200";"13,8";"14,7";"13,8";"69,0";"70,0";"68,0";"8,3";"8,8";"8,3";"905,9";"906,0";"905,7";"4,5";"150,0";"7,0";"";"0,0"
"12/09/2025";"0300";"11,5";"14,0";"11,5";"81,0";"81,0";"69,0";"8,4";"8,7";"8,3";"905,6";"905,9";"905,6";"4,0";"135,0";"7,0";"";"0,0"
"12/09/2025";"0400";"10,5";"11,7";"10,4";"87,0";"88,0";"81,0";"8,4";"8,6";"8,2";"905,7";"905,7";"905,6";"4,3";"122,0";"8,2";"";"0,0"
"12/09/2025";"0500";"10,2";"10,6";"10,1";"88,0";"89,0";"87,0";"8,4";"8,6";"8,3";"905,6";"905,8";"905,6";"4,4";"123,0";"6,1";"";"0,0"
"12/09/2025";"0600";"9,2";"10,2";"9,2";"90,0";"90,0";"88,0";"7,7";"8,4";"7,6";"905,5";"905,6";"905,4";"5,0";"127,0";"6,9";"";"0,0"
"12/09/2025";"0700";"8,8";"9,3";"8,8";"91,0";"92,0";"90,0";"7,5";"7,8";"7,4";"904,7";"905,5";"904,7";"4,8";"113,0";"7,0";"";"0,0"
"12/09/2025";"0800";"8,6";"8,9";"8,6";"91,0";"92,0";"91,0";"7,3";"7,6";"7,2";"905,2";"905,2";"904,7";"5,2";"96,0";"7,0";"";"0,0"
"12/09/2025";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/09/2025";"1000";"8,7";"9,0";"8,3";"95,0";"95,0";"94,0";"8,0";"8,1";"7,3";"905,7";"905,7";"905,5";"4,2";"102,0";"6,5";"48,90";"0,0"
"12/09/2025";"1100";"11,5";"11,5";"8,8";"89,0";"95,0";"88,0";"9,7";"9,7";"8,0";"905,8";"905,9";"905,6";"3,2";"109,0";"5,3";"638,20";"0,0"
"12/09/2025";"1200";"15,1";"15,1";"11,5";"80,0";"89,0";"80,0";"11,7";"12,4";"9,6";"906,0";"906,0";"905,8";"5,2";"56,0";"7,7";"1388,80";"0,0"
"12/09/2025";"1300";"16,0";"16,3";"14,9";"76,0";"82,0";"76,0";"11,7";"12,8";"11,4";"905,8";"906,0";"905,7";"4,7";"77,0";"7,7";"2329,10";"0,0"
"12/09/2025";"1400";"18,7";"19,0";"16,0";"64,0";"77,0";"64,0";"11,7";"13,2";"11,0";"905,4";"905,8";"905,3";"3,7";"64,0";"7,3";"2998,80";"0,0"
"12/09/2025";"1500";"19,6";"20,0";"18,6";"50,0";"68,0";"44,0";"8,9";"12,9";"7,8";"905,0";"905,4";"904,8";"3,7";"98,0";"6,9";"3407,60";"0,0"
"12/09/2025";"1600";"21,2";"22,0";"19,6";"40,0";"57,0";"35,0";"7,2";"12,1";"5,0";"904,3";"905,0";"904,3";"2,7";"96,0";"7,6";"3500,80";"0,0"
"12/09/2025";"1700";"22,2";"22,2";"21,2";"33,0";"43,0";"28,0";"5,2";"8,3";"2,8";"903,5";"904,3";"903,5";"2,9";"127,0";"6,3";"3406,80";"0,0"
"12/09/2025";"1800";"22,4";"22,9";"21,6";"39,0";"46,0";"28,0";"7,9";"10,1";"2,6";"903,1";"903,5";"903,1";"2,4";"130,0";"5,9";"2887,60";"0,0"
